# t=time;g=gyro;a=accel;e=euler;c=commanded
# t1,g1,g2,g3,a1,a2,a3,e1,e2,c1,c2,c3,c4,c5
4.073973999999999796e+04,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,8.020000000000000000e+02,4.711000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073974599999999919e+04,1.800000000000000000e+01,6.550600000000000000e+04,1.200000000000000000e+01,8.010000000000000000e+02,4.707000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073975299999999697e+04,1.200000000000000000e+01,6.546900000000000000e+04,0.000000000000000000e+00,8.000000000000000000e+02,4.704000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073976000000000204e+04,6.553000000000000000e+04,6.000000000000000000e+00,1.800000000000000000e+01,8.000000000000000000e+02,4.702000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073976699999999983e+04,6.549400000000000000e+04,4.200000000000000000e+01,6.553000000000000000e+04,7.990000000000000000e+02,4.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073977599999999802e+04,6.550000000000000000e+04,5.400000000000000000e+01,0.000000000000000000e+00,7.990000000000000000e+02,4.695000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073978199999999924e+04,6.551800000000000000e+04,4.800000000000000000e+01,6.000000000000000000e+00,7.980000000000000000e+02,4.693000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073978899999999703e+04,6.553000000000000000e+04,4.800000000000000000e+01,0.000000000000000000e+00,7.980000000000000000e+02,4.690000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073979800000000250e+04,6.553000000000000000e+04,6.552400000000000000e+04,6.000000000000000000e+00,7.970000000000000000e+02,4.688000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073980500000000029e+04,6.553000000000000000e+04,6.000000000000000000e+00,0.000000000000000000e+00,7.970000000000000000e+02,4.685000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073981199999999808e+04,6.551200000000000000e+04,0.000000000000000000e+00,6.548800000000000000e+04,7.970000000000000000e+02,4.682000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073981900000000314e+04,6.550600000000000000e+04,6.553000000000000000e+04,6.551200000000000000e+04,7.970000000000000000e+02,4.680000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073982800000000134e+04,6.551800000000000000e+04,6.551800000000000000e+04,0.000000000000000000e+00,7.960000000000000000e+02,4.677000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073983499999999913e+04,6.553000000000000000e+04,6.552400000000000000e+04,1.800000000000000000e+01,7.960000000000000000e+02,4.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073984199999999691e+04,0.000000000000000000e+00,6.553000000000000000e+04,3.000000000000000000e+01,7.950000000000000000e+02,4.672000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073984799999999814e+04,3.000000000000000000e+01,3.000000000000000000e+01,1.800000000000000000e+01,7.950000000000000000e+02,4.669000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073985500000000320e+04,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,7.940000000000000000e+02,4.666000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073986099999999715e+04,6.551800000000000000e+04,6.550000000000000000e+04,0.000000000000000000e+00,7.940000000000000000e+02,4.663000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073986800000000221e+04,6.552400000000000000e+04,6.548200000000000000e+04,6.551800000000000000e+04,7.930000000000000000e+02,4.660000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073987500000000000e+04,0.000000000000000000e+00,6.553000000000000000e+04,0.000000000000000000e+00,7.930000000000000000e+02,4.658000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073988399999999820e+04,0.000000000000000000e+00,3.600000000000000000e+01,1.200000000000000000e+01,7.930000000000000000e+02,4.655000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073988999999999942e+04,6.551800000000000000e+04,7.300000000000000000e+01,6.553000000000000000e+04,7.920000000000000000e+02,4.652000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073989699999999721e+04,6.550600000000000000e+04,5.400000000000000000e+01,6.549400000000000000e+04,7.910000000000000000e+02,4.650000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073990400000000227e+04,6.551800000000000000e+04,6.550600000000000000e+04,6.551800000000000000e+04,7.910000000000000000e+02,4.647000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073991100000000006e+04,6.551800000000000000e+04,6.551200000000000000e+04,6.552400000000000000e+04,7.910000000000000000e+02,4.645000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073991999999999825e+04,6.552400000000000000e+04,6.551200000000000000e+04,0.000000000000000000e+00,7.910000000000000000e+02,4.643000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073992700000000332e+04,6.551800000000000000e+04,0.000000000000000000e+00,6.552400000000000000e+04,7.900000000000000000e+02,4.640000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073993400000000111e+04,1.200000000000000000e+01,1.800000000000000000e+01,1.200000000000000000e+01,7.900000000000000000e+02,4.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073994000000000233e+04,0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,7.890000000000000000e+02,4.634000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073994700000000012e+04,0.000000000000000000e+00,2.400000000000000000e+01,6.000000000000000000e+00,7.890000000000000000e+02,4.632000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073995599999999831e+04,6.552400000000000000e+04,0.000000000000000000e+00,6.551800000000000000e+04,7.880000000000000000e+02,4.629000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073996300000000338e+04,6.550600000000000000e+04,6.551200000000000000e+04,6.551800000000000000e+04,7.880000000000000000e+02,4.627000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073997000000000116e+04,6.551800000000000000e+04,6.550000000000000000e+04,6.551200000000000000e+04,7.880000000000000000e+02,4.624000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073997600000000239e+04,6.552400000000000000e+04,6.550600000000000000e+04,3.600000000000000000e+01,7.870000000000000000e+02,4.622000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073998399999999674e+04,1.200000000000000000e+01,6.000000000000000000e+00,6.553000000000000000e+04,7.870000000000000000e+02,4.619000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073999199999999837e+04,1.200000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+00,7.860000000000000000e+02,4.616000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073999900000000343e+04,6.000000000000000000e+00,4.200000000000000000e+01,0.000000000000000000e+00,7.860000000000000000e+02,4.614000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074000600000000122e+04,6.552400000000000000e+04,6.100000000000000000e+01,0.000000000000000000e+00,7.850000000000000000e+02,4.611000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074001299999999901e+04,6.550600000000000000e+04,2.400000000000000000e+01,6.552400000000000000e+04,7.850000000000000000e+02,4.609000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074001900000000023e+04,6.551800000000000000e+04,6.551800000000000000e+04,0.000000000000000000e+00,7.850000000000000000e+02,4.606000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074002799999999843e+04,6.551200000000000000e+04,6.000000000000000000e+00,0.000000000000000000e+00,7.840000000000000000e+02,4.603000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074003300000000309e+04,6.549400000000000000e+04,3.600000000000000000e+01,6.551800000000000000e+04,7.840000000000000000e+02,4.601000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074004000000000087e+04,0.000000000000000000e+00,3.600000000000000000e+01,1.200000000000000000e+01,7.840000000000000000e+02,4.599000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074004800000000250e+04,2.400000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01,7.830000000000000000e+02,4.596000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074005599999999686e+04,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.830000000000000000e+02,4.594000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074006500000000233e+04,6.551800000000000000e+04,1.200000000000000000e+01,6.551200000000000000e+04,7.830000000000000000e+02,4.592000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074007200000000012e+04,6.552400000000000000e+04,6.551800000000000000e+04,6.553000000000000000e+04,7.820000000000000000e+02,4.589000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074007800000000134e+04,6.550600000000000000e+04,1.200000000000000000e+01,6.550000000000000000e+04,7.820000000000000000e+02,4.587000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074008499999999913e+04,6.550600000000000000e+04,6.548800000000000000e+04,2.400000000000000000e+01,7.820000000000000000e+02,4.584000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074009500000000116e+04,4.800000000000000000e+01,6.540200000000000000e+04,5.400000000000000000e+01,7.810000000000000000e+02,4.582000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074010199999999895e+04,7.900000000000000000e+01,6.546300000000000000e+04,4.800000000000000000e+01,7.810000000000000000e+02,4.579000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074010899999999674e+04,6.456000000000000000e+04,6.064800000000000000e+04,2.636000000000000000e+03,7.800000000000000000e+02,4.577000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074011499999999796e+04,6.823000000000000000e+03,6.352200000000000000e+04,5.915800000000000000e+04,7.790000000000000000e+02,4.574000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074012799999999697e+04,1.017400000000000000e+04,1.501000000000000000e+03,5.255400000000000000e+04,7.780000000000000000e+02,4.571000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074013700000000244e+04,8.062000000000000000e+03,3.985000000000000000e+03,5.342700000000000000e+04,7.620000000000000000e+02,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074014800000000105e+04,4.820000000000000000e+02,1.052800000000000000e+04,5.677200000000000000e+04,7.540000000000000000e+02,4.518000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074015499999999884e+04,8.886000000000000000e+03,1.343900000000000000e+04,4.082900000000000000e+04,7.560000000000000000e+02,4.501000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074016100000000006e+04,4.922800000000000000e+04,3.035200000000000000e+04,5.755300000000000000e+04,7.720000000000000000e+02,4.496000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074016999999999825e+04,5.227400000000000000e+04,1.735200000000000000e+04,5.912200000000000000e+04,8.230000000000000000e+02,4.557000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074017700000000332e+04,5.355500000000000000e+04,1.537400000000000000e+04,5.893200000000000000e+04,9.010000000000000000e+02,4.620000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074018400000000111e+04,5.223100000000000000e+04,2.213700000000000000e+04,5.643600000000000000e+04,1.093000000000000000e+03,4.899000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074019099999999889e+04,5.094300000000000000e+04,2.843000000000000000e+04,5.294500000000000000e+04,1.179000000000000000e+03,5.006000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074019700000000012e+04,4.891700000000000000e+04,3.298300000000000000e+04,5.043000000000000000e+04,1.278000000000000000e+03,5.100000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074020399999999790e+04,4.880100000000000000e+04,3.268400000000000000e+04,4.843400000000000000e+04,1.379000000000000000e+03,5.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074021100000000297e+04,4.715300000000000000e+04,2.957100000000000000e+04,4.981400000000000000e+04,1.503000000000000000e+03,5.344000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074021899999999732e+04,4.847700000000000000e+04,2.135600000000000000e+04,5.281700000000000000e+04,1.648000000000000000e+03,5.492000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074022600000000239e+04,5.353100000000000000e+04,1.062600000000000000e+04,5.866400000000000000e+04,1.809000000000000000e+03,5.624000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074023300000000017e+04,5.848700000000000000e+04,5.725000000000000000e+03,3.479000000000000000e+03,1.968000000000000000e+03,5.728000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074032100000000355e+04,4.058000000000000000e+03,6.318100000000000000e+04,1.062600000000000000e+04,2.110000000000000000e+03,5.793000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074153500000000349e+04,4.854400000000000000e+04,5.252400000000000000e+04,4.291700000000000000e+04,2.155000000000000000e+03,6.324700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074154200000000128e+04,3.446400000000000000e+04,4.949000000000000000e+03,4.139700000000000000e+04,2.343000000000000000e+03,6.294200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074155500000000029e+04,3.451800000000000000e+04,1.252400000000000000e+04,4.183000000000000000e+04,1.902000000000000000e+03,6.279700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074156199999999808e+04,4.182400000000000000e+04,9.313000000000000000e+03,4.499200000000000000e+04,1.428000000000000000e+03,6.275700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074157200000000012e+04,5.538600000000000000e+04,3.997000000000000000e+03,5.071100000000000000e+04,9.810000000000000000e+02,6.273500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074158200000000215e+04,1.275000000000000000e+03,5.978100000000000000e+04,5.960400000000000000e+04,5.260000000000000000e+02,6.255000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074159399999999732e+04,1.702000000000000000e+03,6.230800000000000000e+04,6.316800000000000000e+04,3.020000000000000000e+02,6.247200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074160100000000239e+04,2.484000000000000000e+03,6.262500000000000000e+04,6.480400000000000000e+04,6.550000000000000000e+04,6.234200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074160800000000017e+04,7.037000000000000000e+03,6.111800000000000000e+04,6.404100000000000000e+04,6.548300000000000000e+04,6.239800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074161499999999796e+04,2.072100000000000000e+04,4.641400000000000000e+04,6.499300000000000000e+04,6.548400000000000000e+04,6.244300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074162200000000303e+04,2.546300000000000000e+04,4.645100000000000000e+04,5.928000000000000000e+04,6.551400000000000000e+04,6.249400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074162999999999738e+04,2.191700000000000000e+04,3.283000000000000000e+03,3.424400000000000000e+04,1.200000000000000000e+01,6.252400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.074163700000000244e+04,6.155700000000000000e+04,3.208600000000000000e+04,2.594300000000000000e+04,9.400000000000000000e+01,6.261200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
